Fortress of War	2010	Aleksey Kopashov	1995	NULL	[Sashka Akimov]
MacGruber	2010	Jasper Cole	1964	NULL	[Zeke]
Hauling	2010	Claudinês Alvarenga	NULL	NULL	[Claudinês Alvarenga]
ATM	2012	Brian Geraghty	NULL	NULL	[David Hargrove]
Zeroville	2019	Seth Rogen	1982	NULL	[Viking Man]
Day of the Siege	2012	Antonio Cupo	1978	NULL	[Duke of Lorena]
Backgammon	2015	Christian Alexander	1990	NULL	[Andrew]
Unbridled	2017	Rusty Martin Sr.	NULL	NULL	[Gerald Honor]
Missing You	2016	Kim Hong-pa	1962	NULL	[Police Chief]
Prey, in Cold Blood	2016	Robert Downs	NULL	NULL	[Drew]
Sye Raa Narasimha Reddy	2019	Ravi Kishan	1969	NULL	[Basireddy]
That Hamilton Woman	1941	Alan Mowbray	1896	1969	[Sir William Hamilton]
For Me and My Gal	1942	Hooper Atchley	1887	1943	[Assistant Stage Manager]
The Wedding Party	1969	Robert De Niro	1943	NULL	[Cecil - A Groomsman]
Get Mean	1975	Tony Anthony	1937	NULL	[The Stranger]
Get Mean	1975	David Dreyer	1942	2014	[Alfonso]
Fingers	1978	Danny Aiello	1933	2019	[Butch]
Once Bitten	1985	Jim Carrey	1962	NULL	[Mark Kendall]
The Daytrippers	1996	Liev Schreiber	1967	NULL	[Carl Petrovic]
The Assignment	1997	Mitchell David Rothpan	NULL	NULL	[Joey Ramirez]
Liar Liar	1997	Jim Carrey	1962	NULL	[Fletcher Reede]
City by the Sea	2002	Robert De Niro	1943	NULL	[Vincent LaMarca]
Marvelous and the Black Hole	2021	Raymond McAnally	NULL	NULL	[Dave]
After Masks	2021	Eric Roberts	1956	NULL	[Russell (Segment Quarantales)]
Snow Prince	2009	Marino Kuwajima	NULL	NULL	NULL
The Queen of Spades	2016	Joe Lewis	NULL	NULL	[Andrey]
The Queen of Spades	2016	Joe Lewis	NULL	NULL	[Andrey]
Skateboard or Die	2018	Vincent B. Gorce	1971	NULL	[Terry]
Minutes to Midnight	2018	Richard Grieco	1965	NULL	[Sheriff Wyatt]
1/2 New Year	2019	Rome Flynn	1991	NULL	[Bishop Miller]
7 Letters	2015	Nickson Cheng	NULL	NULL	[Kang (segment Pineapple Town)]
Unbridled	2017	Eric Roberts	1956	NULL	[Roger Donigal]
Brampton's Own	2018	Fernando Luis Vega	NULL	NULL	[Alex]
Lilith	2018	Hunter Johnson	1986	NULL	[Colin]
Birds of a Feather 2	2018	Johnnie Cabbell	NULL	NULL	[BJ]
15 Minutes of War	2019	Alban Lenoir	1980	NULL	[André Gerval]
Comrades of 1918	1930	Aribert Mog	1904	1941	[Undetermined Secdondary Role]
I Cover the Waterfront	1933	Hobart Cavanaugh	1886	1950	[One Punch McCoy]
The Damned	1962	Tom Kempinski	1938	2023	[Ted]
Heroes of Fort Worth	1965	José Marco	1925	NULL	[General Quantrill]
A Taste of Blood	1967	Otto Schlessinger	NULL	NULL	[Dr. Howard Helsing]
The Cycle Savages	1969	Chris Robinson	1938	NULL	[Romko]
The Angry Guest	1972	Wei Hu	NULL	NULL	[Mr. Hsu]
The Bees	1978	George Belanger	NULL	NULL	[Undersecretary Brennan]
Dead End Drive-In	1986	Peter Whitford	1939	NULL	[Thompson]
Indochine	1992	Hubert Saint-Macary	1949	NULL	[Raymond]
Shrunken Heads	1994	Julius Harris	1923	2004	[Mr. Sumatra]
The City of Lost Children	1995	Daniel Emilfork	1924	2006	[Krank]
The Patriot	2000	Tom Wilkinson	1948	NULL	[Gen. Lord Charles Cornwallis]
Tycoon's Interpreter	2006	Vsevolod Shilovskiy	1938	NULL	[Polesov]
The Lone Ranger	2013	Tom Wilkinson	1948	NULL	[Cole]
No Escapes	2020	Konstantin Khabenskiy	1972	NULL	[Andrey Pavlovich Sokolov]
Neds	2010	John Joe Hay	NULL	NULL	[Fergie]
Ace Wonder: Message from a Dead Man	2014	Jason James	NULL	NULL	[Deputy Karr]
Treasure Buddies	2012	Arthur Corber	NULL	NULL	[Auctioneer]
The Oxbow Cure	2013	John Gastold	NULL	NULL	NULL
Crystal Fairy & the Magical Cactus	2013	Esteban Carreño	NULL	NULL	[Botota]
Alice in Marialand	2014	Mario Zaragoza	NULL	NULL	[Doctor Conejo]
The Son of Joseph	2016	Jacques Bonnaffé	1958	NULL	[Le paysan]
Almost Home	2018	Kevin Breznahan	1968	NULL	[Rob]
The Colony	2021	Iain Glen	1961	NULL	[Gibson]
Shooting Heroin	2020	Garry Pastore	NULL	NULL	[Officer Jerry]
The Racer	2020	Iain Glen	1961	NULL	['Sonny' McElhone]
Straight Shooting	1917	William Steele	1888	1966	[Sheriff Connors]
The Haunted Castle	1921	Lothar Mehnert	1875	1926	[Graf Johann Oetsch]
The Barber Shop	1933	John Sinclair	1900	1945	[Mr. Flugg]
Mad Love	1935	Ted Healy	1896	1937	[Reagan]
Victoria the Great	1937	Anton Walbrook	1896	1967	[Prince Albert]
Skullduggery	1970	Paul Hubschmid	1917	2001	[Vancruysen]
The Lords of Flatbush	1974	Frank Stiefel	NULL	NULL	[Arnie Levine]
Sexmission	1984	Janusz Michalowski	1937	NULL	[Professor Kuppelweiser]
Big Trouble in Little China	1986	Victor Wong	1927	2001	[Egg Shen]
The Last Emperor	1987	Victor Wong	1927	2001	[Chen Pao Shen]
Intruder	1989	Billy Marti	NULL	NULL	[Dave]
Journey to the Center of the Earth	1988	Simon Poland	NULL	NULL	[Rodermann]
Journey to the Center of the Earth	1988	Simon Poland	NULL	NULL	[Hairdresser]
Gladiator	1992	Raul Salinas	1970	NULL	[Teen in Classroom]
When He Didn't Come Home	1998	Barry Flatman	NULL	NULL	[Donald Blair]
When Love Is Lust	1973	Giovanni Petrucci	1941	NULL	NULL
The Trench	1999	Michael Moreland	NULL	NULL	[Pte. George Hogg]
The Masque of the Red Death	1989	Simon Poland	NULL	NULL	[Max]
The Last Musketeer	2000	Joe Dixon	1965	NULL	[D.C.I. Lyon]
The Room	1992	Shirô Sano	1955	NULL	NULL
Untraceable	2008	Colin Hanks	1977	NULL	[Griffin Dowd]
Arctic Apocalypse	2019	Eric Paul Erickson	1972	NULL	[Larry]
Calm Like a Bomb	2021	Mauro Pacenti	NULL	NULL	NULL
The Binding	2020	Sebastiano Filocamo	NULL	NULL	[Don Gino]
The Larva Island Movie	2020	Hong Bum-ki	NULL	NULL	NULL
DC Showcase: Blue Beetle	2021	Tom Kenny	1962	NULL	[Dr. Spectro]
Clash	2009	Lam Minh Thang	NULL	NULL	[Cang]
Skateboard or Die	2018	Ty Hungerford	NULL	NULL	[Ed]
The Pack	2015	Hamish Phillips	NULL	NULL	[Henry Wilson]
1/2 New Year	2019	Drew McAnany	NULL	NULL	[Reed DeLuca]
Neon Bull	2015	Josinaldo Alves	NULL	NULL	[Mário]
Lego DC Super Heroes: Justice League - Attack of the Legion of Doom!	2015	Troy Baker	1976	NULL	[Batman]
Lego DC Super Heroes: Justice League - Attack of the Legion of Doom!	2015	Troy Baker	1976	NULL	[Bruce Wayne]
Lego DC Super Heroes: Justice League - Attack of the Legion of Doom!	2015	Tom Kenny	1962	NULL	[Penguin]
Zindagi Kitni Haseen Hay	2016	Nayyar Ejaz	NULL	NULL	NULL
Deadly Inferno	2016	Stephen Bogaert	NULL	NULL	[Michael]
Blindsided	2018	Nykeem Provo	1990	NULL	[Mr. Bell]
Knights of the Damned	2017	Ben Loyd-Holmes	1981	NULL	[George]
Oxygen	2021	Marc Saez	NULL	NULL	[Inspecteur]
Falchi: Falcons Special Squad	2017	Fortunato Cerlino	1971	NULL	[Peppe]
Summerland	2020	Lucas Bond	NULL	NULL	[Frank]
Lego Scooby-Doo! Blowout Beach Bash	2017	Tom Kenny	1962	NULL	[Rob Holdout]
Assassin 33 A.D.	2020	Jacob Hashem	NULL	NULL	[Sabeer]
Fingers	1978	Jim Brown	1936	2023	[Dreems]
The Further Adventures of the Wilderness Family	1978	Brian Cutler	1945	NULL	[Doctor]
Christiane F.	1981	Thomas Haustein	1965	NULL	[Detlef]
The Verdict	1982	James Handy	NULL	NULL	[Kevin Doneghy]
Back to the Beach	1987	John Calvin	1947	NULL	[Troy]
The Lovers on the Bridge	1991	Klaus-Michael Grüber	1941	2008	[Hans]
Until the End of the World	1991	Ernie Dingo	1956	NULL	[Burt]
Rush	1991	Dennis Burkley	1945	2013	[Motorcycle Guy]
Funny Games	1997	Christoph Bantzer	1936	NULL	[Fred]
The Echo of Thunder	1998	Ernie Dingo	1956	NULL	[Neil]
Intimate Affairs	2001	Til Schweiger	1963	NULL	[Monty]
The Nan Movie	2022	Mathew Horne	1978	NULL	[Jamie]
Los Hijos de San Luis	2020	Antonio Della Casa	NULL	NULL	[Juan Caballero]
Moneyboys	2021	Qiheng Sun	NULL	NULL	[Chen Wei]
No Escapes	2020	Viktor Dobronravov	1983	NULL	[Lev Velichuk]
Danny Boy	2021	Tom Vaughan-Lawlor	1977	NULL	[Patrick]
Hell Bank Presents: Running Ghost	2020	Sin-Hang Chiu	NULL	NULL	[Show judge]
Shark Night	2011	Dustin Milligan	NULL	NULL	[Nick]
Ace Wonder: Message from a Dead Man	2014	Jerry Henline	NULL	NULL	[Pastor]
Rapture-Palooza	2013	Craig Robinson	1971	NULL	[The Beast]
Zeroville	2019	Craig Robinson	1971	NULL	[The Burglar]
Demon Hole	2017	Samhain	NULL	NULL	[Molok]
I Could Go on Singing	1963	Jack Klugman	1922	2012	[George]
The Bedford Incident	1965	Martin Balsam	1919	1996	[Lt. Cmdr. Chester Potter M.D., U.S.N.]
Camelot	1967	Lionel Jeffries	1926	2010	[King Pellinore]
Street Law	1974	Massimo Vanni	1946	NULL	[Carlo's Assailant with Unibrow]
Lesson of a Dead Language	1979	Gustaw Lutkiewicz	1924	2017	[Forester Szwanda]
An American Werewolf in London	1981	David Naughton	1951	NULL	[David Kessler]
Electric Dreams	1984	Lenny von Dohlen	1958	2022	[Miles]
Day of the Dead	1985	Jarlath Conroy	1944	NULL	[Bill McDermott]
Back to the Beach	1987	David Bowe	1964	NULL	[Mountain]
King Size	1988	Grzegorz Herominski	1948	NULL	[Adas]
Backbeat	1994	John White	1936	1993	[Sailor 1]
The Legend of Hei	2019	Yuntu Cao	NULL	NULL	[Xuhuai]
The Old Ways	2020	Sal Lopez	1954	NULL	[Javi]
Cherry Tree Lane	2010	Tom Butcher	1963	NULL	[Michael]
The Weekend Away	2022	Amar Bukvic	1981	NULL	[Pavic]
The Congress	2013	Michael Stahl-David	1982	NULL	[Steve]
Richard The Lionheart	2013	Stewart Arnold	NULL	NULL	[Selector]
Assassins Tale	2013	Guy Garner	NULL	NULL	[Anthony]
Noble Fir	2014	David Kessler	NULL	NULL	[Pastor Matt]
One More Time	2015	Henry Kelemen	NULL	NULL	[David]
Oxygen	2021	Malik Zidi	1975	NULL	[Léo Ferguson]
Monster Family	2017	Jan Makino	1976	NULL	[2nd Battie]
Monster Family	2017	Jan Makino	1976	NULL	[2nd Battie]
The Brink	2017	Jin Zhang	1974	NULL	[Chang Hao-dong]
Christmas Manger	2017	Doug Stroup	NULL	NULL	[Pastor Kirkland]
The Exterminating oscar	1962	Enrique Rambal	1924	1971	[Edmundo Nobile]
A Very Curious Girl	1969	Michel Constantin	1924	2003	[André]
Breakout	1975	Charles Bronson	1921	2003	[Nick Colton]
Sleeping Dogs	1977	Ian Watkin	1940	2016	[Dudley]
Sleeping Dogs	1977	William Johnson	1924	2016	[Cousins]
A Place for Annie	1994	Richard Gilbert-Hill	NULL	NULL	[Dr. Scott]
The Phantom of the Opera	2004	Patrick Wilson	1973	NULL	[Raoul]
Seeking Temporary Wife	2003	Jan Tiselius	1940	2023	[Jan]
A Tale of Two Sisters	2003	Dae-yeon Lee	1964	NULL	[Su-mi's Doctor]
The Vigil	2019	Efraim Miller	NULL	NULL	[Hersch]
The Lone Ranger	2013	Mason Cook	2000	NULL	[Will]
MacGruber	2010	Powers Boothe	1948	2017	[Colonel Faith]
Young Adult	2011	Patrick Wilson	1973	NULL	[Buddy Slade]
Treasure Buddies	2012	Mason Cook	2000	NULL	[Pete]
Zombae	2022	Gabe Greenspan	NULL	NULL	[Buddy]
Mardaani	2014	Anant Vidhaat	NULL	NULL	[Sunny Katyal]
Affair in Trinidad	1952	Steven Geray	1904	1973	[Wittol]
Paranoia	1969	Gaetano Imbró	NULL	NULL	NULL
Sweet Sixteen	1983	Don Stroud	1943	NULL	[Billy Franklin]
Snake Eater	1989	Bob Piedalve	NULL	NULL	[Harold]
The Plane	2005	Marc Sedze	NULL	NULL	[Le jeune éleveur]
The Express	2008	Rob Brown	1984	NULL	[Ernie Davis]
The Express	2008	Omar Benson Miller	1978	NULL	[Jack Buckley]
Spellbound	2003	Michael Cornacchia	1975	NULL	[Ben]
Sator	2019	Gabriel Nicholson	NULL	NULL	[Adam]
The Legend of Hei	2019	Kevin K. Gomez	NULL	NULL	[Huahu (Brush Tiger)]
The Legend of Hei	2019	Kevin K. Gomez	NULL	NULL	[Huahu (Brush Tiger)]
After Masks	2021	Sarah Anwer Khan	NULL	NULL	[Sarah (Segment Winners)]
Messengers 2: The Scarecrow	2009	Todd Jensen	NULL	NULL	[Banker Chapman]
First Christmas	2020	Darren Cain	NULL	NULL	[Devin]
And Soon the Darkness	2010	César Vianco	NULL	NULL	[Calvo]
Neds	2010	Khai Nugent	NULL	NULL	[Tam]
The Numbers Station	2013	Finbar Lynch	1959	NULL	[Michaels]
Hot Water	2021	Trevor Donovan	NULL	NULL	[Jarid Harper]
The Devil's Rock	2011	Matthew Sunderland	NULL	NULL	[Colonel Klaus Meyer]
The Possession of Michael King	2014	Shane Johnson	1976	NULL	[Michael King]
Un mondo nuovo	2014	Simone Gandolfo	1980	NULL	NULL
Bad People	2016	Christopher Goodman	NULL	NULL	[Mayor Jimmy Charmichael]
Summerland	2020	David Horovitch	1945	NULL	[Albert]
The Haunted Castle	1921	Julius Falkenstein	1879	1933	[Der ängstliche Herr]
Nana	1926	Pierre Lestringuez	1889	1950	[Bordenave]
The Barber Shop	1933	Joe Bordeaux	1886	1950	[Passerby]
Raigekitai Shutsudu00f4	1944	Masayuki Mori	1911	1973	[Kawakami]
The Earrings of Madame De...	1953	Paul Azaïs	1903	1974	[Le premier cocher]
Untamed Woman	1957	Masayuki Mori	1911	1973	[Her lover]
Home from the Hill	1960	George Peppard	1928	1994	[Rafe Copley]
Shock Waves	1977	Don Stout	1923	2004	[Dobbs]
Real Life	1979	Albert Brooks	1947	NULL	[Albert Brooks]
Death of a Salesman	1985	Louis Zorich	1924	2018	[Ben Loman]
Intruder	1989	Burr Steers	1965	NULL	[Bub]
Mystic Pizza	1988	Bucky Walsh	1926	2017	[Manny]
Journey to the Center of the Earth	1988	Jeff Celentano	1960	NULL	[Tola]
Def by Temptation	1990	John Canada Terrell	NULL	NULL	[Bartender #1]
Indochine	1992	Vincent Perez	1964	NULL	[Jean-Baptiste]
Turbulence	1997	Jeffrey DeMunn	1947	NULL	[Brooks]
Madam Q	1996	Ta-Chuan Chiang	NULL	NULL	NULL
Futurama: Bender's Big Score	2007	Phil LaMarr	1967	NULL	[Hermes Conrad]
Futurama: Bender's Big Score	2007	Phil LaMarr	1967	NULL	[Ethan 'Bubblegum' Tate]
Futurama: Bender's Big Score	2007	Phil LaMarr	1967	NULL	[Dwight Conrad]
Attack Force	2006	Del Synnott	1977	NULL	[Carl]
Mission London	2010	Velizar Binev	1967	NULL	[Kamal]
The Intern - A Summer of Lust	2019	Alex Marteen	NULL	NULL	[Jonas]
OSS 117: Lost in Rio	2009	Cirillo Luna	NULL	NULL	[Hippie ''pomme d'amour'']
American Maniacs	2012	Jason Curtis Miller	NULL	NULL	[Clyde Arbuckle]
10 Cent Pistol	2014	J.J. Soria	NULL	NULL	[Officer Hanna]
Bangalore Days	2014	Nivin Pauly	1984	NULL	[Krishnan P.P.]
Bangalore Days	2014	Nivin Pauly	1984	NULL	[Kuttan]
15 Minutes of War	2019	Vincent Perez	1964	NULL	[Général Favrart]
Dancing Pirate	1936	Frank Morgan	1890	1949	[Alcalde]
Der Turm der verbotenen Liebe	1968	Franz Rudnick	1931	2005	[Georges Landry]
Tourist Trap	1979	Chuck Connors	1921	1992	[Mr. Slauson]
Tourist Trap	1979	Chuck Connors	1921	1992	[Davey]
Zombie Lake	1981	Antonio Mayans	1939	NULL	[One-Eyed Zombie]
Sweater Girls	1978	Bill Kux	1953	NULL	[Henry]
Bride's Revenge	1985	Antonio Mayans	1939	NULL	[Inspector Carlos Fernández]
Robin Hood	1991	Patrick Bergin	1951	NULL	[Sir Robert Hode]
Robin Hood	1991	Patrick Bergin	1951	NULL	[Robin Hood]
The Girl from Pussycat	1969	Ken Starr	NULL	NULL	NULL
No Escapes	2020	Roman Kurtsyn	1985	NULL	[Seregei Zotov]
Chuck Lawson and the Night of the Invaders	2020	Chris Esperance	NULL	NULL	[Perez]
Chuck Lawson and the Night of the Invaders	2020	Shan Fahey	NULL	NULL	[Forrest]
Southern Wind	2014	Daisuke Sasaki	NULL	NULL	NULL
Apex: The Story of the Hypercar	2016	Julius Kruta	NULL	NULL	[Julius Kruta]
The Conquest of Siberia	2019	Andrey Burkovskiy	1983	NULL	[Johan Renat]
The Barber Shop	1933	Harry Watson	1921	2001	[Ronald O'Hare]
To Catch a Thief	1955	George Adrian	1910	2006	[Detective]
The Tall Blond Man with One Black Shoe	1972	Pierre Richard	1934	NULL	[François Perrin]
The Contract	1978	Fu-Hsiung Cheng	NULL	NULL	[King Kong]
Vedo nudo	1969	Enrico Maria Salerno	1926	1994	[Carlo Alberto Rinaldo]
Wanda Nevada	1979	Larry Golden	NULL	NULL	[Slade - Card Hustler]
Swing Shift	1984	Ed Harris	1950	NULL	[Jack Walsh]
Scuola di ladri	1986	Enrico Maria Salerno	1926	1994	[Alibrando Siraghi]
My Best Friend's Bouquet	2020	Jaime M. Callica	NULL	NULL	[Will]
Homemade Christmas	2020	Marcello Di Fruscia	NULL	NULL	[Mike]
Hacker: Trust No One	2021	Neal Jones	NULL	NULL	[Employer 3]
Nina Forever	2015	Barry Castagnola	NULL	NULL	[Gary (store manager)]
Nina Forever	2015	Femi Houghton	NULL	NULL	[Paramedic Tutor]
The Eternal Road	2017	Sampo Sarkola	1978	NULL	[Strang]
Breakdown Forest - Reise in den Abgrund	2019	Bartholomäus Kowalski	1988	NULL	[Leon Kamarowski]
The Bridge Part 2	2016	Jaime M. Callica	NULL	NULL	[Luther]
Project 'Gemini'	2022	Dmitriy Frid	1968	NULL	[David]
La Bolduc	2018	Émile Proulx-Cloutier	1983	NULL	[Édouard Bolduc]
Saaho	2019	Murli Sharma	1972	NULL	[David]
Unbridled	2018	Mario Tardón	NULL	NULL	[Martín]
Long Live Rock: Celebrate the Chaos	2019	Zoltan Bathory	1978	NULL	NULL
The Infinity Project	2018	Alphonso Thompson	NULL	NULL	[Daniel Jones]
The Conquest of Siberia	2019	Yerkebulan Daiyrov	NULL	NULL	[Onkhuday]
The Conquest of Siberia	2019	Evgeniy Dyatlov	1963	NULL	[knyaz Matvey Gagarin]
The Dreaming	1988	John Noble	1948	NULL	[Dr. Richards]
Uninvited	1987	Rob Estes	1963	NULL	[Corey]
Deep Blood	1990	Keith Kelsch	NULL	NULL	[Ben]
Ji lian gou xian nai	1981	Eddie Chan	NULL	NULL	NULL
The Shopaholics	2006	Chun Chau Ha	NULL	NULL	[South Ho]
The Vigil	2019	Menashe Lustig	NULL	NULL	[Reb Shulem]
Hacker: Trust No One	2021	Elton Pedroso	NULL	NULL	[Klaus]
10 Cent Pistol	2014	Joe Mantegna	1947	NULL	[Punchy]
Superman: Unbound	2013	John Noble	1948	NULL	[Brainiac]
The Bridge Part 2	2016	Devon Alexander	NULL	NULL	[Cab Driver]
Sea to Shining Sea	2017	Arya Ghavamian	NULL	NULL	[Arya]
Saaho	2019	Neil Nitin Mukesh	1982	NULL	[Jai]
The Next Kill	2018	Dan Leyendecker	NULL	NULL	[Spike]
The Infinity Project	2018	Joseph Camilleri	NULL	NULL	[Agent Sanchez]
Hog Wild	1930	Charles McMurphy	1892	1969	[Streetcar Conductor]
Little Lord Fauntleroy	1936	Guy Kibbee	1882	1956	[Mr. Silas Hobbs]
Go for Broke!	1951	Don Haggerty	1914	1988	[Sgt. Wilson I. Culley]
The Dunwich Horror	1970	Dean Stockwell	1936	2021	[Wilbur Whateley]
Seven Blood-Stained Orchids	1972	Pier Paolo Capponi	1938	2018	[Inspector Vismara]
Breakout	1975	Alan Vint	1944	2006	[Harve]
An American Werewolf in London	1981	Sean Baker	NULL	NULL	[2nd Dart Player]
Riff-Raff	1991	Ade Sapara	1963	NULL	[Fiaman]
From Dusk Till Dawn 3: The Hangman's Daughter	1999	Michael Parks	1940	2017	[Ambrose Bierce]
Ghost Stories	2020	Mohd Ashique Hussain	NULL	NULL	[Cop 1 (Zoya Akhtar's segment)]
Hachi: A Dog's Tale	2009	Erick Avari	1952	NULL	[Jasjeet]
Set Off	2008	Qianyuan Wang	1972	NULL	[Da Bao]
And Soon the Darkness	2010	Jorge Booth	NULL	NULL	[Hernán]
Endgame	2015	Victor Flores	NULL	NULL	[District Chess Match Supervisor]
The Haunted House on Kirby Road	2016	Austin Duffy	NULL	NULL	[Truggers]
Scarecrows	2017	Austin Duffy	NULL	NULL	[Truggers]
Breathe	2017	Ben Lloyd-Hughes	1988	NULL	[Dr Don McQueen]
Blindsided	2018	Erik Knudsen	1988	NULL	[Toby]
Lake Michigan Monster	2018	Ryland Brickson Cole Tews	NULL	NULL	[Seafield]
Christmas at the Royal Hotel	2018	George John Alex	NULL	NULL	[Bell Boy]
The Racer	2020	Eoin Byrne	NULL	NULL	[The Kid]
Sumurun	1920	Max Kronert	NULL	1925	[Muffti, 1st Servant of Nur-al-Djin]
The Haunted Castle	1921	Victor Bluetner	NULL	NULL	[Der Pater Faramund]
Variety	1925	Georg Baselt	1869	1928	NULL
Le Mans	1971	Angelo Infanti	1939	2010	[Lugo Abratte]
The Lords of Flatbush	1974	Sylvester Stallone	1946	NULL	[Stanley Rosiello]
First Blood	1982	Sylvester Stallone	1946	NULL	[Rambo]
Homeboy	1988	Mickey Rourke	1952	NULL	[Johnny Walker]
Psycho IV: The Beginning	1990	Tom Schuster	1955	2012	[Chet Rudolph]
The Stunt Woman	1996	Nick Cheung	1967	NULL	[Whacko]
Desperate Teenage Lovedolls	1984	Jeffrey McDonald	1963	NULL	[Tears Brunell]
Beauty and the Bastard	2005	Jussi Nikkilä	1982	NULL	[Mikko]
Mother's Love	2022	Dominique Guillo	NULL	NULL	NULL
Aurora Teagarden Mysteries Aurora Teagarden Mysteries: How to Con A Con	2021	Cole Vigue	NULL	NULL	[Davis]
Black November	2012	Mickey Rourke	1952	NULL	[Tom Hudson]
The Queen of Spades	2016	Aleksey Kolgan	NULL	NULL	[Stepan]
Wish Man	2019	Andrew Steel	NULL	NULL	[Frank Shankwitz]
Juarez 2045	2017	Brad Schmidt	1979	NULL	[Carson Wright]
MFKZ	2017	Emmanuel Karsen	1963	NULL	[Crocodile]
Lego Scooby-Doo!: Haunted Hollywood	2016	James Arnold Taylor	1969	NULL	[Chet Brickton]
Lego Scooby-Doo!: Haunted Hollywood	2016	James Arnold Taylor	1969	NULL	[Narrator]
Unknown Origins	2020	Ernesto Alterio	1970	NULL	[Bruguera]
Lake Michigan Monster	2018	Chris Hoelter	NULL	NULL	[(Various)]
Deception	1920	Adolf Klein	1847	1931	[Cardinal Wolsey]
Mad Love	1935	Peter Lorre	1904	1964	[Doctor Gogol]
Eating Raoul	1982	Richard Paul	1940	1998	[Mr. Cray - Liquor Store Owner]
Mystic Pizza	1988	William R. Moses	1959	NULL	[Tim]
The Great White Hype	1996	Damon Wayans	1960	NULL	[James 'The Grim Reaper' Roper]
The Whooper Returns	2021	Owen Miller	NULL	NULL	[Vincent Schepp]
Silent Rain	2019	Denden	1950	NULL	[Professor]
My Best Friend's Bouquet	2020	Cardi Wong	NULL	NULL	[Taye]
And Soon the Darkness	2010	Michel Noher	1983	NULL	[Chucho]
Meek's Cutoff	2010	Rod Rondeaux	NULL	NULL	[The Indian]
Villain	2010	Denden	1950	NULL	[Taxi Driver]
Lullaby	2014	Zac Ballard	NULL	NULL	[Nicholas]
Entertainment	2015	Gregg Turkington	1967	NULL	[The Comedian]
Vixen Velvet's Zombie Massacre	2015	Zackery Bartholomeus	NULL	NULL	NULL
Garantu00eda personal	2016	Carlos Tristancho	1955	NULL	[Genaro]
Female Fight Squad	2016	Sean Faris	1982	NULL	[Potter]
An Uncommon Grace	2017	Sean Faris	1982	NULL	[Levi Troyer]
Almost Home	2018	Niko Guardado	1996	NULL	[Squid]
Night Comes On	2018	Lawrence Bingham	NULL	NULL	[Reception Officer]
The Terror	1963	Jonathan Haze	1929	NULL	[Gustaf]
Intentions of Murder	1964	Hamasuke Hisamatsu	NULL	NULL	NULL
You Only Live Twice	1967	Sean Connery	1930	2020	[James Bond]
The World's Greatest Athlete	1973	Danny Goldman	1939	2020	[Leopold Maxwell]
The Verdict	1982	Edward Binns	1916	1990	[Bishop Brophy]
Beyond Rangoon	1995	Kuswadinata	NULL	2013	[Colonel at Hotel]
Prey of the Jaguar	1996	Tom Badal	NULL	NULL	[Roger Reed]
Pearl Harbor	2001	Ewen Bremner	1972	NULL	[Red]
A Sound of Thunder	2005	Wilfried Hochholdinger	1962	NULL	[Dr. Lucas]
Just Desserts	2004	Alan Shearman	1947	NULL	[Barry Felt]
Tonight I'll Sleep at Yours	2007	Rhiles Djarouane	NULL	NULL	[Eugène]
Legend of Fall Creek	2021	Lance Duies	NULL	NULL	[Nikki Sixx]
Tomboy	2011	Rayan Boubekri	NULL	NULL	[Rayan]
Under the Bed	2012	Gattlin Griffith	1998	NULL	[Paulie Hausman]
Playdate	2013	Diedrich Bader	1966	NULL	[Mitchell]
Scooby-Doo! Mask of the Blue Falcon	2012	Diedrich Bader	1966	NULL	[Brad Adams]
Scooby-Doo! Mask of the Blue Falcon	2012	Diedrich Bader	1966	NULL	[Blue Falcon II]
Superman: Unbound	2013	Diedrich Bader	1966	NULL	[Steve Lombard]
One More Time	2015	Gavin McInnes	1970	NULL	[Record Producer]
Paper Spiders	2020	Tom Papa	1968	NULL	[Howard]
The Price of Sin	1966	Louis V. Arco	1899	1975	[Verteidiger]
First Blood	1982	Jack Starrett	1936	1989	[Galt]
The Lovers on the Bridge	1991	Chrichan Larsson	NULL	NULL	[Julien]
Gabriel	2007	Matt Hylton Todd	NULL	NULL	[Ithuriel]
Buckskin	2021	Tom Zembrod	NULL	NULL	[Wesley Porter]
Cherry Tree Lane	2010	Sonny Muslim	NULL	NULL	[Teddy]
You Lucky Dog	2010	Alex Cardillo	1997	NULL	[Alex]
I Declare War	2012	Alex Cardillo	1997	NULL	[Roy Frost]
Contraband Spain	1955	Philip Saville	1930	2016	[Martin Scott]
The Damned	1962	Brian Oulton	1908	1992	[Mr. Dingle]
The Bedford Incident	1965	Eric Portman	1901	1969	[Commodore Wolfgang Schrepke - Deutsche Marine]
The Bees	1978	Delroy White	NULL	NULL	[Winkler]
Young Sherlock Holmes	1985	Brian Oulton	1908	1992	[Master Snelgrove]
Prey of the Jaguar	1996	Trevor Goddard	1962	2003	[Damien Bandera]
The Accidental Husband	2008	Jeffrey Dean Morgan	1966	NULL	[Patrick]
The Coming	2020	Dillon Danekas	NULL	NULL	[Hammer]
Moneyboys	2021	I-Hsiung Lin	NULL	NULL	[Fei's Grandfather]
Mystery Team	2009	Glenn Kalison	1972	NULL	[Robert]
Isolation	2021	Ryan Dann	NULL	NULL	[Introvert Host (segment: Meat Hands)]
Shadows on the Wall	2015	Blake Watson	NULL	NULL	[Field Agent]
